nconst,screentime,season,episode,cum_episode
nm0677310,0.0,2,8,16
nm7811049,0.0,2,8,16
nm3823884,0.0,2,8,16
nm5784413,0.0,2,8,16
nm6575546,0.0,2,8,16
nm1569513,0.0,2,8,16
nm4468899,0.0,2,8,16
nm7747190,0.0,2,8,16
nm1845550,0.0,2,8,16
nm7609013,0.0,2,8,16
nm6922083,0.0,2,8,16
nm1868511,0.0,2,8,16
nm8968714,0.0,2,8,16
nm10858730,0.0,2,8,16
nm9684220,0.0,2,8,16
nm0369241,0.0,2,8,16
nm2694584,0.0,2,8,16
nm0000708,0.0,2,8,16
nm3194791,0.0,2,8,16
nm1997152,0.0,2,8,16
nm2970187,0.0,2,8,16
nm10858875,0.0,2,8,16
nm0865626,0.0,2,8,16
nm2366996,0.0,2,8,16
nm6932113,0.0,2,8,16
nm9139453,0.0,2,8,16
nm4455452,0.0,2,8,16
nm2599365,0.0,2,8,16
nm0451039,0.0,2,8,16
nm0736622,0.0,2,8,16
nm10492805,0.0,2,8,16
nm0005286,0.0,2,8,16
nm0005346,0.0,2,8,16
nm10858865,0.0,2,8,16
nm4763657,0.0,2,8,16
nm9162660,0.0,2,8,16
nm6914631,0.0,2,8,16
nm0715250,0.0,2,8,16
nm0231283,0.0,2,8,16
nm10858866,0.0,2,8,16
nm10113394,0.0,2,8,16
nm8632185,0.0,2,8,16
nm2854706,0.0,2,8,16
nm0067289,0.0,2,8,16
nm7596733,0.0,2,8,16
nm9351811,0.0,2,8,16
nm3784038,0.0,2,8,16
nm0732309,201.0,2,8,16
nm2649618,0.0,2,8,16
nm3127378,0.0,2,8,16
nm10858907,0.0,2,8,16
nm0064769,104.0,2,8,16
nm0177684,0.0,2,8,16
nm7486145,0.0,2,8,16
nm8968713,0.0,2,8,16
nm0002064,406.0,2,8,16
nm7426827,0.0,2,8,16
nm10859043,0.0,2,8,16
nm4877882,0.0,2,8,16
nm10800302,0.0,2,8,16
nm10503336,0.0,2,8,16
nm11831982,0.0,2,8,16
nm8443632,0.0,2,8,16
nm5316223,0.0,2,8,16
nm1561803,0.0,2,8,16
nm4484458,0.0,2,8,16
nm1938954,0.0,2,8,16
nm2436618,0.0,2,8,16
nm3664430,0.0,2,8,16
nm1400028,0.0,2,8,16
nm3730354,0.0,2,8,16
nm3790450,0.0,2,8,16
nm2588460,0.0,2,8,16
nm0372961,0.0,2,8,16
nm2251731,1266.0,2,8,16
nm4707628,235.0,2,8,16
nm1341875,0.0,2,8,16
nm7805172,1378.0,2,8,16
nm8829871,0.0,2,8,16
nm0652663,0.0,2,8,16
nm10651052,0.0,2,8,16
nm3086344,0.0,2,8,16
nm0804670,0.0,2,8,16
nm8621079,0.0,2,8,16
nm0391738,0.0,2,8,16
nm0510499,0.0,2,8,16
nm0126260,0.0,2,8,16
nm1942245,0.0,2,8,16
nm0625664,0.0,2,8,16
nm1051091,0.0,2,8,16
nm5400943,0.0,2,8,16
nm0019972,0.0,2,8,16
nm4496720,0.0,2,8,16
nm0321047,0.0,2,8,16
nm0660357,0.0,2,8,16
nm7428203,0.0,2,8,16
nm2068715,0.0,2,8,16
nm6596476,0.0,2,8,16
nm1172764,0.0,2,8,16
nm0507097,0.0,2,8,16
nm8672061,0.0,2,8,16
nm8712537,0.0,2,8,16
nm4145450,0.0,2,8,16
nm5318612,0.0,2,8,16
nm0342399,0.0,2,8,16
nm0640669,0.0,2,8,16
nm0341289,0.0,2,8,16
nm11844260,0.0,2,8,16
nm0183698,0.0,2,8,16
nm1464987,0.0,2,8,16
nm3833201,0.0,2,8,16
nm0899681,309.0,2,8,16
nm7661798,0.0,2,8,16
nm0039162,0.0,2,8,16
nm9689239,0.0,2,8,16
nm5216674,0.0,2,8,16
nm2724431,0.0,2,8,16
nm0501999,0.0,2,8,16
nm1382520,0.0,2,8,16
nm10832523,0.0,2,8,16
nm9321976,0.0,2,8,16
nm10663114,0.0,2,8,16
nm0337020,0.0,2,8,16
nm3825890,0.0,2,8,16
nm1032698,0.0,2,8,16
nm4937798,0.0,2,8,16
nm0630149,0.0,2,8,16
nm0633604,0.0,2,8,16
nm2626729,0.0,2,8,16
nm2945443,61.0,2,8,16
nm0629762,54.0,2,8,16
nm3735340,101.0,2,8,16
nm3997201,20.0,2,8,16
nm2555508,10.0,2,8,16
nm1995518,85.0,2,8,16
nm11194853,77.0,2,8,16
nm5408297,64.0,2,8,16
nm6345766,0.0,2,8,16
nm2830921,0.0,2,8,16
nm9386229,0.0,2,8,16
nm10445529,0.0,2,8,16
nm5213022,0.0,2,8,16
nm3998232,0.0,2,8,16
nm8722705,0.0,2,8,16
nm3115672,0.0,2,8,16
nm3588591,0.0,2,8,16
nm0249378,0.0,2,8,16
nm2204675,0.0,2,8,16
nm4941776,0.0,2,8,16
nm13709685,0.0,2,8,16
nm2740432,0.0,2,8,16
nm9465479,0.0,2,8,16
nm2828257,0.0,2,8,16
nm5691930,0.0,2,8,16
nm3859763,0.0,2,8,16
nm5385972,0.0,2,8,16
nm1108188,0.0,2,8,16
nm8305739,0.0,2,8,16
nm0010075,0.0,2,8,16
nm0390229,0.0,2,8,16
nm2062703,0.0,2,8,16
nm0145009,0.0,2,8,16
nm2320740,0.0,2,8,16
nm13711233,0.0,2,8,16
nm13711234,0.0,2,8,16
nm12595343,0.0,2,8,16
nm11253362,0.0,2,8,16
nm3979748,0.0,2,8,16
nm0001218,0.0,2,8,16
nm6757431,0.0,2,8,16
nm3164080,0.0,2,8,16
nm10472416,0.0,2,8,16
nm6125416,0.0,2,8,16
nm1837990,0.0,2,8,16
nm4124639,0.0,2,8,16
nm0095746,0.0,2,8,16
nm1072959,0.0,2,8,16
nm4197984,0.0,2,8,16
nm11283975,0.0,2,8,16
nm8323958,0.0,2,8,16
nm12051167,0.0,2,8,16
nm13134361,0.0,2,8,16
nm4877630,0.0,2,8,16
nm1505364,0.0,2,8,16
nm4758544,0.0,2,8,16
nm0917060,0.0,2,8,16
nm3117780,0.0,2,8,16
nm2316016,0.0,2,8,16
nm5824806,0.0,2,8,16
nm1047968,0.0,2,8,16
nm12083304,0.0,2,8,16
nm0244432,0.0,2,8,16
nm11884404,0.0,2,8,16
nm8346956,0.0,2,8,16
nm9137651,0.0,2,8,16
nm0312334,0.0,2,8,16
nm8530399,0.0,2,8,16
nm8293944,0.0,2,8,16
nm1178525,0.0,2,8,16
nm0533884,0.0,2,8,16
nm0531734,0.0,2,8,16
nm1335292,0.0,2,8,16
nm0243678,0.0,2,8,16
nm0001663,0.0,2,8,16
nm3615514,0.0,2,8,16
nm9692502,0.0,2,8,16
nm0668702,0.0,2,8,16
nm1660027,0.0,2,8,16
nm6021290,0.0,2,8,16
nm7718443,0.0,2,8,16
nm5756305,0.0,2,8,16
nm1082823,0.0,2,8,16
nm5531364,0.0,2,8,16
nm10814744,0.0,2,8,16
nm11689578,0.0,2,8,16
nm1895271,0.0,2,8,16
nm1705467,0.0,2,8,16
nm0042336,0.0,2,8,16
nm1971004,0.0,2,8,16
nm7636245,0.0,2,8,16
nm0217221,0.0,2,8,16
nm8133624,0.0,2,8,16
nm8493111,0.0,2,8,16
nm7624031,0.0,2,8,16
nm0498083,0.0,2,8,16
nm6364830,0.0,2,8,16
nm5045671,0.0,2,8,16
nm8488639,0.0,3,1,17
nm4240263,0.0,3,1,17
nm1069800,268.0,3,1,17
nm0651456,0.0,3,1,17
nm1102278,1061.0,3,1,17
nm6970024,0.0,3,1,17
nm4425051,1094.0,3,1,17
nm0609150,0.0,3,1,17
nm3678876,0.0,3,1,17
nm1900772,176.0,3,1,17
nm3929195,653.0,3,1,17
nm0670408,58.0,3,1,17
nm0000223,0.0,3,1,17
nm2281371,201.0,3,1,17
nm3901596,0.0,3,1,17
nm0193639,0.0,3,1,17
nm2003700,173.0,3,1,17
nm1307435,0.0,3,1,17
nm1756121,62.0,3,1,17
nm4981734,0.0,3,1,17
nm0266422,0.0,3,1,17
nm0881631,894.0,3,1,17
nm4666051,0.0,3,1,17
nm2130844,0.0,3,1,17
nm6288116,0.0,3,1,17
nm0072648,0.0,3,1,17
nm7068138,0.0,3,1,17
nm0637992,0.0,3,1,17
nm4007618,0.0,3,1,17
nm5092703,0.0,3,1,17
nm7343952,0.0,3,1,17
nm6150071,397.0,3,1,17
nm0265994,0.0,3,1,17
nm5102131,0.0,3,1,17
nm0948580,0.0,3,1,17
nm0877304,0.0,3,1,17
nm2002239,0.0,3,1,17
nm5973363,0.0,3,1,17
nm9339903,0.0,3,1,17
nm6844613,0.0,3,1,17
nm4415642,0.0,3,1,17
nm0261170,0.0,3,1,17
nm0028625,0.0,3,1,17
nm3398072,0.0,3,1,17
nm10104439,0.0,3,1,17
nm4538459,0.0,3,1,17
nm5044034,0.0,3,1,17
nm1854087,0.0,3,1,17
nm0057217,0.0,3,1,17
nm2671505,0.0,3,1,17
nm0998489,0.0,3,1,17
nm0022306,166.0,3,1,17
nm7928115,0.0,3,1,17
nm9656790,0.0,3,1,17
nm0020329,0.0,3,1,17
nm2063213,0.0,3,1,17
nm6325955,0.0,3,1,17
nm1395410,0.0,3,1,17
nm1828818,0.0,3,1,17
nm1219099,0.0,3,1,17
nm6736759,0.0,3,1,17
nm7325131,0.0,3,1,17
nm7836038,0.0,3,1,17
nm1416900,0.0,3,1,17
nm0007664,0.0,3,1,17
nm7232332,280.0,3,1,17
nm0005120,0.0,3,1,17
nm0035334,0.0,3,1,17
nm9481962,0.0,3,1,17
nm2631436,0.0,3,1,17
nm9125441,0.0,3,1,17
nm0677310,0.0,3,1,17
nm7811049,0.0,3,1,17
nm3823884,0.0,3,1,17
nm5784413,0.0,3,1,17
nm6575546,0.0,3,1,17
nm1569513,0.0,3,1,17
nm4468899,0.0,3,1,17
nm7747190,0.0,3,1,17
nm1845550,0.0,3,1,17
nm7609013,0.0,3,1,17
nm6922083,0.0,3,1,17
nm1868511,0.0,3,1,17
nm8968714,0.0,3,1,17
nm10858730,0.0,3,1,17
nm9684220,0.0,3,1,17
nm0369241,0.0,3,1,17
nm2694584,0.0,3,1,17
nm0000708,0.0,3,1,17
nm3194791,0.0,3,1,17
nm1997152,0.0,3,1,17
nm2970187,0.0,3,1,17
nm10858875,0.0,3,1,17
nm0865626,0.0,3,1,17
nm2366996,0.0,3,1,17
nm6932113,0.0,3,1,17
nm9139453,0.0,3,1,17
nm4455452,0.0,3,1,17
nm2599365,0.0,3,1,17
nm0451039,0.0,3,1,17
nm0736622,0.0,3,1,17
nm10492805,0.0,3,1,17
nm0005286,0.0,3,1,17
nm0005346,0.0,3,1,17
nm10858865,0.0,3,1,17
nm4763657,0.0,3,1,17
nm9162660,0.0,3,1,17
nm6914631,0.0,3,1,17
nm0715250,0.0,3,1,17
nm0231283,0.0,3,1,17
nm10858866,0.0,3,1,17
nm10113394,0.0,3,1,17
nm8632185,0.0,3,1,17
nm2854706,0.0,3,1,17
nm0067289,0.0,3,1,17
nm7596733,0.0,3,1,17
nm9351811,0.0,3,1,17
nm3784038,0.0,3,1,17
nm0732309,142.0,3,1,17
nm2649618,0.0,3,1,17
nm3127378,0.0,3,1,17
nm10858907,0.0,3,1,17
nm0064769,214.0,3,1,17
nm0177684,0.0,3,1,17
nm7486145,0.0,3,1,17
nm8968713,0.0,3,1,17
nm0002064,406.0,3,1,17
nm7426827,0.0,3,1,17
nm10859043,0.0,3,1,17
nm4877882,0.0,3,1,17
nm10800302,0.0,3,1,17
nm10503336,0.0,3,1,17
nm11831982,0.0,3,1,17
nm8443632,0.0,3,1,17
nm5316223,0.0,3,1,17
nm1561803,0.0,3,1,17
nm4484458,0.0,3,1,17
nm1938954,0.0,3,1,17
nm2436618,0.0,3,1,17
nm3664430,0.0,3,1,17
nm1400028,0.0,3,1,17
nm3730354,0.0,3,1,17
nm3790450,0.0,3,1,17
nm2588460,0.0,3,1,17
nm0372961,0.0,3,1,17
nm2251731,116.0,3,1,17
nm4707628,453.0,3,1,17
nm1341875,0.0,3,1,17
nm7805172,144.0,3,1,17
nm8829871,0.0,3,1,17
nm0652663,0.0,3,1,17
nm10651052,0.0,3,1,17
nm3086344,0.0,3,1,17
nm0804670,0.0,3,1,17
nm8621079,0.0,3,1,17
nm0391738,0.0,3,1,17
nm0510499,0.0,3,1,17
nm0126260,57.0,3,1,17
nm1942245,0.0,3,1,17
nm0625664,0.0,3,1,17
nm1051091,0.0,3,1,17
nm5400943,0.0,3,1,17
nm0019972,0.0,3,1,17
nm4496720,0.0,3,1,17
nm0321047,0.0,3,1,17
nm0660357,0.0,3,1,17
nm7428203,0.0,3,1,17
nm2068715,78.0,3,1,17
nm6596476,0.0,3,1,17
nm1172764,0.0,3,1,17
nm0507097,0.0,3,1,17
nm8672061,0.0,3,1,17
nm8712537,0.0,3,1,17
nm4145450,0.0,3,1,17
nm5318612,0.0,3,1,17
nm0342399,0.0,3,1,17
nm0640669,0.0,3,1,17
nm0341289,0.0,3,1,17
nm11844260,0.0,3,1,17
nm0183698,0.0,3,1,17
nm1464987,0.0,3,1,17
nm3833201,0.0,3,1,17
nm0899681,0.0,3,1,17
nm7661798,0.0,3,1,17
nm0039162,0.0,3,1,17
nm9689239,0.0,3,1,17
nm5216674,0.0,3,1,17
nm2724431,0.0,3,1,17
nm0501999,0.0,3,1,17
nm1382520,0.0,3,1,17
nm10832523,0.0,3,1,17
nm9321976,0.0,3,1,17
nm10663114,0.0,3,1,17
nm0337020,0.0,3,1,17
nm3825890,0.0,3,1,17
nm1032698,0.0,3,1,17
nm4937798,0.0,3,1,17
nm0630149,0.0,3,1,17
nm0633604,0.0,3,1,17
nm2626729,0.0,3,1,17
nm2945443,0.0,3,1,17
nm0629762,0.0,3,1,17
nm3735340,0.0,3,1,17
nm3997201,0.0,3,1,17
nm2555508,0.0,3,1,17
nm1995518,0.0,3,1,17
nm11194853,92.0,3,1,17
nm5408297,0.0,3,1,17
nm6345766,27.0,3,1,17
nm2830921,280.0,3,1,17
nm9386229,140.0,3,1,17
nm10445529,45.0,3,1,17
nm5213022,236.0,3,1,17
nm3998232,32.0,3,1,17
nm8722705,17.0,3,1,17
nm3115672,19.0,3,1,17
nm3588591,14.0,3,1,17
nm0249378,232.0,3,1,17
nm2204675,122.0,3,1,17
nm4941776,42.0,3,1,17
nm13709685,132.0,3,1,17
nm2740432,132.0,3,1,17
nm9465479,131.0,3,1,17
nm2828257,35.0,3,1,17
nm5691930,5.0,3,1,17
nm3859763,0.0,3,1,17
nm5385972,0.0,3,1,17
nm1108188,0.0,3,1,17
nm8305739,0.0,3,1,17
nm0010075,0.0,3,1,17
nm0390229,0.0,3,1,17
nm2062703,0.0,3,1,17
nm0145009,0.0,3,1,17
nm2320740,0.0,3,1,17
nm13711233,0.0,3,1,17
nm13711234,0.0,3,1,17
nm12595343,0.0,3,1,17
nm11253362,0.0,3,1,17
nm3979748,0.0,3,1,17
nm0001218,0.0,3,1,17
nm6757431,0.0,3,1,17
nm3164080,0.0,3,1,17
nm10472416,0.0,3,1,17
nm6125416,0.0,3,1,17
nm1837990,0.0,3,1,17
nm4124639,0.0,3,1,17
nm0095746,0.0,3,1,17
nm1072959,0.0,3,1,17
nm4197984,0.0,3,1,17
nm11283975,0.0,3,1,17
nm8323958,0.0,3,1,17
nm12051167,0.0,3,1,17
nm13134361,0.0,3,1,17
nm4877630,0.0,3,1,17
nm1505364,0.0,3,1,17
nm4758544,0.0,3,1,17
nm0917060,0.0,3,1,17
nm3117780,0.0,3,1,17
nm2316016,0.0,3,1,17
nm5824806,0.0,3,1,17
nm1047968,0.0,3,1,17
nm12083304,0.0,3,1,17
nm0244432,0.0,3,1,17
nm11884404,0.0,3,1,17
nm8346956,0.0,3,1,17
nm9137651,0.0,3,1,17
nm0312334,0.0,3,1,17
nm8530399,0.0,3,1,17
nm8293944,0.0,3,1,17
nm1178525,0.0,3,1,17
nm0533884,0.0,3,1,17
nm0531734,0.0,3,1,17
nm1335292,0.0,3,1,17
nm0243678,0.0,3,1,17
nm0001663,0.0,3,1,17
nm3615514,0.0,3,1,17
nm9692502,0.0,3,1,17
nm0668702,0.0,3,1,17
nm1660027,0.0,3,1,17
nm6021290,0.0,3,1,17
nm7718443,0.0,3,1,17
nm5756305,0.0,3,1,17
nm1082823,0.0,3,1,17
nm5531364,0.0,3,1,17
nm10814744,0.0,3,1,17
nm11689578,0.0,3,1,17
nm1895271,0.0,3,1,17
nm1705467,0.0,3,1,17
nm0042336,0.0,3,1,17
nm1971004,0.0,3,1,17
nm7636245,0.0,3,1,17
nm0217221,0.0,3,1,17
nm8133624,0.0,3,1,17
nm8493111,0.0,3,1,17
nm7624031,0.0,3,1,17
nm0498083,0.0,3,1,17
nm6364830,0.0,3,1,17
nm5045671,0.0,3,1,17
nm8488639,0.0,3,2,18
nm4240263,0.0,3,2,18
nm1069800,0.0,3,2,18
nm0651456,0.0,3,2,18
nm1102278,828.0,3,2,18
nm6970024,0.0,3,2,18
nm4425051,660.0,3,2,18
nm0609150,0.0,3,2,18
nm3678876,0.0,3,2,18
nm1900772,327.0,3,2,18
nm3929195,789.0,3,2,18
nm0670408,0.0,3,2,18
nm0000223,0.0,3,2,18
nm2281371,436.0,3,2,18
nm3901596,0.0,3,2,18
nm0193639,0.0,3,2,18
nm2003700,48.0,3,2,18
nm1307435,0.0,3,2,18
nm1756121,0.0,3,2,18
nm4981734,0.0,3,2,18
nm0266422,0.0,3,2,18
nm0881631,945.0,3,2,18
nm4666051,0.0,3,2,18
nm2130844,0.0,3,2,18
nm6288116,0.0,3,2,18
nm0072648,0.0,3,2,18
nm7068138,0.0,3,2,18
nm0637992,0.0,3,2,18
nm4007618,0.0,3,2,18
nm5092703,0.0,3,2,18
nm7343952,0.0,3,2,18
nm6150071,424.0,3,2,18
nm0265994,0.0,3,2,18
nm5102131,0.0,3,2,18
nm0948580,0.0,3,2,18
nm0877304,0.0,3,2,18
nm2002239,0.0,3,2,18
nm5973363,0.0,3,2,18
nm9339903,0.0,3,2,18
nm6844613,0.0,3,2,18
nm4415642,0.0,3,2,18
nm0261170,0.0,3,2,18
nm0028625,0.0,3,2,18
nm3398072,0.0,3,2,18
nm10104439,0.0,3,2,18
nm4538459,0.0,3,2,18
nm5044034,0.0,3,2,18
nm1854087,0.0,3,2,18
nm0057217,158.0,3,2,18
nm2671505,0.0,3,2,18
nm0998489,0.0,3,2,18
nm0022306,386.0,3,2,18
nm7928115,0.0,3,2,18
nm9656790,0.0,3,2,18
nm0020329,0.0,3,2,18
nm2063213,0.0,3,2,18
nm6325955,0.0,3,2,18
nm1395410,0.0,3,2,18
nm1828818,0.0,3,2,18
nm1219099,0.0,3,2,18
nm6736759,0.0,3,2,18
nm7325131,0.0,3,2,18
nm7836038,0.0,3,2,18
nm1416900,0.0,3,2,18
nm0007664,0.0,3,2,18
nm7232332,429.0,3,2,18
nm0005120,0.0,3,2,18
nm0035334,0.0,3,2,18
nm9481962,0.0,3,2,18
nm2631436,0.0,3,2,18
nm9125441,0.0,3,2,18
nm0677310,0.0,3,2,18
nm7811049,0.0,3,2,18
nm3823884,0.0,3,2,18
nm5784413,0.0,3,2,18
nm6575546,0.0,3,2,18
nm1569513,0.0,3,2,18
nm4468899,0.0,3,2,18
nm7747190,0.0,3,2,18
nm1845550,0.0,3,2,18
nm7609013,0.0,3,2,18
nm6922083,0.0,3,2,18
nm1868511,0.0,3,2,18
nm8968714,0.0,3,2,18
nm10858730,0.0,3,2,18
nm9684220,0.0,3,2,18
nm0369241,0.0,3,2,18
nm2694584,0.0,3,2,18
nm0000708,49.0,3,2,18
nm3194791,0.0,3,2,18
nm1997152,0.0,3,2,18
nm2970187,0.0,3,2,18
nm10858875,0.0,3,2,18
nm0865626,0.0,3,2,18
nm2366996,0.0,3,2,18
nm6932113,0.0,3,2,18
nm9139453,0.0,3,2,18
nm4455452,0.0,3,2,18
nm2599365,0.0,3,2,18
nm0451039,0.0,3,2,18
nm0736622,0.0,3,2,18
nm10492805,0.0,3,2,18
nm0005286,0.0,3,2,18
nm0005346,0.0,3,2,18
nm10858865,0.0,3,2,18
nm4763657,0.0,3,2,18
nm9162660,0.0,3,2,18
nm6914631,0.0,3,2,18
nm0715250,0.0,3,2,18
nm0231283,0.0,3,2,18
nm10858866,0.0,3,2,18
nm10113394,0.0,3,2,18
nm8632185,0.0,3,2,18
nm2854706,0.0,3,2,18
nm0067289,0.0,3,2,18
nm7596733,0.0,3,2,18
nm9351811,0.0,3,2,18
nm3784038,0.0,3,2,18
nm0732309,0.0,3,2,18
nm2649618,0.0,3,2,18
nm3127378,0.0,3,2,18
nm10858907,0.0,3,2,18
nm0064769,0.0,3,2,18
nm0177684,0.0,3,2,18
nm7486145,0.0,3,2,18
nm8968713,0.0,3,2,18
nm0002064,370.0,3,2,18
nm7426827,0.0,3,2,18
nm10859043,0.0,3,2,18
nm4877882,0.0,3,2,18
nm10800302,0.0,3,2,18
nm10503336,0.0,3,2,18
nm11831982,0.0,3,2,18
nm8443632,0.0,3,2,18
nm5316223,0.0,3,2,18
nm1561803,0.0,3,2,18
nm4484458,0.0,3,2,18
nm1938954,0.0,3,2,18
nm2436618,0.0,3,2,18
nm3664430,0.0,3,2,18
nm1400028,0.0,3,2,18
nm3730354,0.0,3,2,18
nm3790450,0.0,3,2,18
nm2588460,0.0,3,2,18
nm0372961,0.0,3,2,18
nm2251731,212.0,3,2,18
nm4707628,199.0,3,2,18
nm1341875,0.0,3,2,18
nm7805172,62.0,3,2,18
nm8829871,0.0,3,2,18
nm0652663,0.0,3,2,18
nm10651052,0.0,3,2,18
nm3086344,0.0,3,2,18
nm0804670,0.0,3,2,18
nm8621079,0.0,3,2,18
nm0391738,0.0,3,2,18
nm0510499,0.0,3,2,18
nm0126260,0.0,3,2,18
nm1942245,0.0,3,2,18
nm0625664,0.0,3,2,18
nm1051091,0.0,3,2,18
nm5400943,0.0,3,2,18
nm0019972,0.0,3,2,18
nm4496720,0.0,3,2,18
nm0321047,0.0,3,2,18
nm0660357,0.0,3,2,18
nm7428203,0.0,3,2,18
nm2068715,0.0,3,2,18
nm6596476,0.0,3,2,18
nm1172764,0.0,3,2,18
nm0507097,0.0,3,2,18
nm8672061,0.0,3,2,18
nm8712537,0.0,3,2,18
nm4145450,0.0,3,2,18
nm5318612,0.0,3,2,18
nm0342399,0.0,3,2,18
nm0640669,0.0,3,2,18
nm0341289,0.0,3,2,18
nm11844260,0.0,3,2,18
nm0183698,0.0,3,2,18
nm1464987,0.0,3,2,18
nm3833201,0.0,3,2,18
nm0899681,0.0,3,2,18
nm7661798,0.0,3,2,18
nm0039162,0.0,3,2,18
nm9689239,0.0,3,2,18
nm5216674,0.0,3,2,18
nm2724431,0.0,3,2,18
nm0501999,0.0,3,2,18
nm1382520,0.0,3,2,18
nm10832523,0.0,3,2,18
nm9321976,0.0,3,2,18
nm10663114,0.0,3,2,18
nm0337020,0.0,3,2,18
nm3825890,0.0,3,2,18
nm1032698,0.0,3,2,18
nm4937798,0.0,3,2,18
nm0630149,0.0,3,2,18
nm0633604,0.0,3,2,18
nm2626729,0.0,3,2,18
nm2945443,0.0,3,2,18
nm0629762,0.0,3,2,18
nm3735340,0.0,3,2,18
nm3997201,0.0,3,2,18
nm2555508,0.0,3,2,18
nm1995518,0.0,3,2,18
nm11194853,197.0,3,2,18
nm5408297,0.0,3,2,18
nm6345766,0.0,3,2,18
nm2830921,0.0,3,2,18
nm9386229,0.0,3,2,18
nm10445529,0.0,3,2,18
nm5213022,0.0,3,2,18
nm3998232,0.0,3,2,18
nm8722705,0.0,3,2,18
nm3115672,0.0,3,2,18
nm3588591,0.0,3,2,18
nm0249378,0.0,3,2,18
nm2204675,176.0,3,2,18
nm4941776,84.0,3,2,18
nm13709685,0.0,3,2,18
nm2740432,337.0,3,2,18
nm9465479,0.0,3,2,18
nm2828257,0.0,3,2,18
nm5691930,0.0,3,2,18
nm3859763,42.0,3,2,18
nm5385972,13.0,3,2,18
nm1108188,89.0,3,2,18
nm8305739,167.0,3,2,18
nm0010075,215.0,3,2,18
nm0390229,191.0,3,2,18
nm2062703,425.0,3,2,18
nm0145009,142.0,3,2,18
nm2320740,91.0,3,2,18
nm13711233,74.0,3,2,18
nm13711234,74.0,3,2,18
nm12595343,34.0,3,2,18
nm11253362,77.0,3,2,18
nm3979748,42.0,3,2,18
nm0001218,451.0,3,2,18
nm6757431,206.0,3,2,18
nm3164080,143.0,3,2,18
nm10472416,0.0,3,2,18
nm6125416,0.0,3,2,18
nm1837990,0.0,3,2,18
nm4124639,0.0,3,2,18
nm0095746,0.0,3,2,18
nm1072959,0.0,3,2,18
nm4197984,0.0,3,2,18
nm11283975,0.0,3,2,18
nm8323958,0.0,3,2,18
nm12051167,0.0,3,2,18
nm13134361,0.0,3,2,18
nm4877630,0.0,3,2,18
nm1505364,0.0,3,2,18
nm4758544,0.0,3,2,18
nm0917060,0.0,3,2,18
nm3117780,0.0,3,2,18
nm2316016,0.0,3,2,18
nm5824806,0.0,3,2,18
nm1047968,0.0,3,2,18
nm12083304,0.0,3,2,18
nm0244432,0.0,3,2,18
nm11884404,0.0,3,2,18
nm8346956,0.0,3,2,18
nm9137651,0.0,3,2,18
nm0312334,0.0,3,2,18
nm8530399,0.0,3,2,18
nm8293944,0.0,3,2,18
nm1178525,0.0,3,2,18
nm0533884,0.0,3,2,18
nm0531734,0.0,3,2,18
nm1335292,0.0,3,2,18
nm0243678,0.0,3,2,18
nm0001663,0.0,3,2,18
nm3615514,0.0,3,2,18
nm9692502,0.0,3,2,18
nm0668702,0.0,3,2,18
nm1660027,0.0,3,2,18
nm6021290,0.0,3,2,18
nm7718443,0.0,3,2,18
nm5756305,0.0,3,2,18
nm1082823,0.0,3,2,18
nm5531364,0.0,3,2,18
nm10814744,0.0,3,2,18
nm11689578,0.0,3,2,18
nm1895271,0.0,3,2,18
nm1705467,0.0,3,2,18
nm0042336,0.0,3,2,18
nm1971004,0.0,3,2,18
nm7636245,0.0,3,2,18
nm0217221,0.0,3,2,18
nm8133624,0.0,3,2,18
nm8493111,0.0,3,2,18
nm7624031,0.0,3,2,18
nm0498083,0.0,3,2,18
nm6364830,0.0,3,2,18
nm5045671,0.0,3,2,18
nm8488639,0.0,3,3,19
nm4240263,0.0,3,3,19
nm1069800,0.0,3,3,19
nm0651456,0.0,3,3,19
nm1102278,794.0,3,3,19
nm6970024,0.0,3,3,19
nm4425051,999.0,3,3,19
nm0609150,0.0,3,3,19
nm3678876,0.0,3,3,19
nm1900772,196.0,3,3,19
nm3929195,776.0,3,3,19
nm0670408,0.0,3,3,19
nm0000223,0.0,3,3,19
nm2281371,619.0,3,3,19
nm3901596,0.0,3,3,19
nm0193639,90.0,3,3,19
nm2003700,550.0,3,3,19
nm1307435,0.0,3,3,19
nm1756121,0.0,3,3,19
nm4981734,0.0,3,3,19
nm0266422,0.0,3,3,19
nm0881631,1071.0,3,3,19
nm4666051,0.0,3,3,19
nm2130844,0.0,3,3,19
nm6288116,0.0,3,3,19
nm0072648,0.0,3,3,19
nm7068138,0.0,3,3,19
nm0637992,0.0,3,3,19
nm4007618,0.0,3,3,19
nm5092703,0.0,3,3,19
nm7343952,120.0,3,3,19
nm6150071,649.0,3,3,19
nm0265994,0.0,3,3,19
nm5102131,0.0,3,3,19
nm0948580,0.0,3,3,19
nm0877304,0.0,3,3,19
nm2002239,0.0,3,3,19
nm5973363,0.0,3,3,19
nm9339903,0.0,3,3,19
nm6844613,0.0,3,3,19
nm4415642,0.0,3,3,19
nm0261170,0.0,3,3,19
nm0028625,0.0,3,3,19
nm3398072,0.0,3,3,19
nm10104439,0.0,3,3,19
nm4538459,0.0,3,3,19
nm5044034,0.0,3,3,19
nm1854087,0.0,3,3,19
nm0057217,162.0,3,3,19
nm2671505,0.0,3,3,19
